event1 event2 CC dt_sec evla_eq1 evlo_eq1 evdp_eq1_km evla_eq2 evlo_eq1 evdp_eq2_km  
20050916231426 20091122194552 0.95   -2.15470   2.57  95.46  24.50   2.69  95.51  25.00
20050917103322 20140222114537 0.90    1.21260   1.10  97.28  45.60   1.10  97.08  25.00
20050919143451 20061018020126 0.87   -1.85680   1.34  97.18  25.20   1.32  97.14  27.00
20050920145937 20051010020741 0.89   -6.56550   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20051011150522 0.89    0.11290   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20060718075704 0.89   -1.43690   1.01  97.17  30.00   0.97  97.12  25.00
20050920145937 20060907113808 0.88    1.28060   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20061012053020 0.96   -1.42070   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20061125180809 0.88   -4.42390   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20070605203227 0.88   -4.38290   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20071015091113 0.87    1.66820   1.01  97.17  30.00   1.25  97.65   9.80
20050920145937 20071207080912 0.89   -4.47030   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20080105200145 0.89   -4.96570   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20080311103810 0.90   -4.00590   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20080413145854 0.89   -4.77880   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20090210184956 0.89   -5.57590   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20090419110858 0.86   -5.10260   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20091111133402 0.86   -4.40860   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20100104145602 0.85   -1.26100   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20100210012134 0.85   -5.24500   1.01  97.17  30.00   1.60  97.05  38.20
20050920145937 20100317094427 0.92    1.24050   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20100602020442 0.86   -5.15340   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20100603092347 0.93    1.00570   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20101023194237 0.89    0.53520   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20110717013201 0.93   -7.90680   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20110902070912 0.88   -1.81320   1.01  97.17  30.00   2.13  96.77  30.00
20050920145937 20111216230130 0.87    0.62160   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20120330220151 0.87   -0.36350   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20120417032415 0.89   -4.14640   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20120605110110 0.89   -4.88960   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20120924101338 0.86   -7.00050   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20130110134645 0.86    0.57900   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20130729014323 0.88   -4.73360   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20130922060631 0.86   -6.78700   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20130923170506 0.85   -3.74150   1.01  97.17  30.00   1.91  97.84  35.00
20050920145937 20131019014705 0.92   -1.07180   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20131022054025 0.88   -5.28170   1.01  97.17  30.00   1.37  97.25  30.00
20050920145937 20131214030055 0.92   -2.90260   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20140628104753 0.86   -7.95750   1.01  97.17  30.00   1.28  97.01  35.00
20050920145937 20140804103559 0.87   -4.43700   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20140924120544 0.86   -2.63370   1.01  97.17  30.00   1.00  97.30  30.00
20050920145937 20141224173424 0.94    1.39380   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20150419183921 0.86   -0.03290   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20150601140723 0.88    0.64650   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20160730132836 0.90   -1.29680   1.01  97.17  30.00   1.91  97.84  35.00
20050920145937 20161012165024 0.85   -0.96590   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20161207060154 0.87   -5.45700   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20161231150111 0.89   -4.26130   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20170117114838 0.89   -4.55730   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20170130222527 0.85   -5.62580   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20170222205829 0.88   -5.90880   1.01  97.17  30.00   1.01  97.17  30.00
20050920145937 20170224082156 0.85   -5.20440   1.01  97.17  30.00   1.01  97.17  30.00
20050921072339 20060419195104 0.94   -1.35630   1.62  97.00  27.00   1.55  96.93  26.00
20050921072339 20061128074416 0.91   -3.29460   1.62  97.00  27.00   1.69  96.93  35.60
20050921072339 20090319023241 0.95   -2.07790   1.62  97.00  27.00   1.58  96.79  31.40
20050921072339 20100703015753 0.93   -0.60160   1.62  97.00  27.00   1.48  96.83  27.10
20050921072339 20130926200931 0.91   -0.89330   1.62  97.00  27.00   1.60  96.86  28.00
20050923051850 20051230200029 0.89    2.20150   1.04  97.27  30.00   1.07  97.16  22.30
20050923051850 20060408062106 0.85    0.13430   1.04  97.27  30.00   1.03  97.14  24.00
20050923051850 20081011123232 0.90   -3.74400   1.04  97.27  30.00   1.15  97.30  43.40
20050923051850 20150114220830 0.86    0.38750   1.04  97.27  30.00   1.08  97.12  25.00
20050925100425 20080310205249 0.85   -5.82220   1.05  97.18  33.00   1.12  97.37  60.20
20050927165219 20061211041531 0.95   -1.41900   2.26  96.25  26.70   2.26  96.09  18.30
20050927165219 20100223132411 0.96   -3.67500   2.26  96.25  26.70   2.20  96.15  42.80
20050927165219 20120122005537 0.86   -1.21870   2.26  96.25  26.70   2.19  96.09  27.00
20050927165219 20130101200500 0.88   -1.66500   2.26  96.25  26.70   2.19  96.07  27.00
20050927165219 20150722001205 0.91   -1.54780   2.26  96.25  26.70   2.15  96.07  27.00
20050928115415 20060228010338 0.92   -1.92780   2.40  97.10  33.00   2.38  97.19  53.70
20050928115415 20100408025956 0.94   -0.21310   2.40  97.10  33.00   2.41  97.14  33.00
20050928115415 20100813034231 0.92    0.12420   2.40  97.10  33.00   2.40  97.10  33.00
20051005002723 20060207192446 0.91   -1.54750   2.20  96.32  32.80   2.16  96.27  27.40
20051005002723 20060910184125 0.96   -2.95110   2.20  96.32  32.80   2.17  96.25  39.80
20051005002723 20071026224515 0.91   -8.15220   2.20  96.32  32.80   2.42  96.60  76.50
20051005002723 20130709010539 0.97   -1.11620   2.20  96.32  32.80   2.11  96.27  30.30
20051005002723 20140601183143 0.85   -0.68940   2.20  96.32  32.80   2.16  96.16  27.00
20051007091534 20060326000134 0.88   -2.12900   1.72  97.05  31.30   1.68  97.07  27.50
20051007091534 20061122025650 0.94   -4.16680   1.72  97.05  31.30   1.70  97.10  40.40
20051007091534 20111121233213 0.94   -3.36460   1.72  97.05  31.30   1.73  96.92  40.00
20051007091534 20140319073603 0.94   -0.87340   1.72  97.05  31.30   1.74  97.08  28.00
20051009222818 20070730103838 0.90   -0.23380   2.03  97.88  45.60   1.87  97.78  35.10
20051009222818 20120406062839 0.89   -1.72020   2.03  97.88  45.60   2.01  97.87  46.00
20051009222818 20141030000227 0.90   -2.55340   2.03  97.88  45.60   2.02  97.87  55.40
20051011150522 20061012053020 0.93   -1.00340   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20061125180809 0.85   -4.00010   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20071015091113 0.89    1.55350   1.01  97.17  30.00   1.25  97.65   9.80
20051011150522 20071030055745 0.86   -4.51100   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20071122230153 0.88   -0.01850   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20080311103810 0.85   -3.58560   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20080413145854 0.85   -4.35700   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20090210184956 0.85   -5.68960   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20090312100453 0.90   -2.89880   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20100317094427 0.97    1.65910   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20100602020442 0.85   -5.27310   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20100603092347 0.94    1.42830   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20101023194237 0.91    0.41480   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20110717013201 0.91   -8.02230   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20110902070912 0.86   -1.92500   1.01  97.17  30.00   2.13  96.77  30.00
20051011150522 20120330220151 0.89    0.04490   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20120605110110 0.85   -4.46070   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20120924101338 0.86   -6.58970   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20121231190555 0.85   -1.96960   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20130110134645 0.94    0.46900   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20130922060631 0.87   -6.90670   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20131019014705 0.93   -0.65190   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20131214030055 0.91   -2.47770   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20140803004735 0.86   -4.15740   1.01  97.17  30.00   1.91  97.84  35.00
20051011150522 20141224173424 0.89    1.27510   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20161012165024 0.86   -1.59960   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20161207060154 0.85   -5.03820   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20170220061009 0.90   -1.23030   1.01  97.17  30.00   1.01  97.17  30.00
20051011150522 20170222205829 0.87   -6.02150   1.01  97.17  30.00   1.01  97.17  30.00
20051013150317 20061022023816 0.94   -0.27450   1.01  97.17  30.00   1.01  97.17  30.00
20051013150317 20070427080240 0.88   -0.84110   1.01  97.17  30.00   1.01  97.17  30.00
20051013150317 20091111133402 0.85   -2.31170   1.01  97.17  30.00   1.01  97.17  30.00
20051013150317 20101011090609 0.87    0.44860   1.01  97.17  30.00   1.01  97.17  30.00
20051013150317 20120330220151 0.92    1.74460   1.01  97.17  30.00   1.01  97.17  30.00
20051013150317 20120411134236 0.89   -9.38830   1.01  97.17  30.00   1.01  97.17  30.00
20051013150317 20121029022152 0.87   -7.03110   1.01  97.17  30.00   1.01  97.17  30.00
20051013150317 20121231190555 0.87   -0.26910   1.01  97.17  30.00   1.01  97.17  30.00
20051013150317 20150419183921 0.86    2.04630   1.01  97.17  30.00   1.01  97.17  30.00
20051013150317 20150601140723 0.96    2.74150   1.01  97.17  30.00   1.01  97.17  30.00
20051013150317 20150917042853 0.86   -3.23030   1.01  97.17  30.00   1.01  97.17  30.00
20051015074404 20060302223708 0.94    0.09570   0.86  97.45  44.80   0.77  97.35  26.80
20051018112209 20070516120317 0.87   -1.45280   1.40  97.11  33.00   1.29  97.06  34.50
20051018112209 20090919142815 0.86   -1.01700   1.40  97.11  33.00   1.37  96.95  28.00
20051018112209 20130223113946 0.87   -0.67130   1.40  97.11  33.00   1.35  97.06  28.00
20051021043052 20101011171531 0.93   -1.10720   1.97  96.65  30.00   2.01  96.62  28.00
20051021043052 20120128150753 0.93   -1.08430   1.97  96.65  30.00   2.08  96.59  28.00
20051027105033 20060212113116 0.87   -4.58460   0.96  96.80  33.00   1.24  97.19  50.70
20051030213744 20070413122052 0.97   -1.87920   1.71  97.15  28.70   1.69  97.05  27.40
20051030213744 20130616004439 0.96   -1.49470   1.71  97.15  28.70   1.69  96.98  28.00
20051031193346 20080807212735 0.88   -4.55710   2.42  95.88  22.40   2.41  95.84  44.10
20051031193346 20100606204406 0.88   -2.42700   2.42  95.88  22.40   2.45  95.81  25.00
20051031193346 20131113223604 0.92   -2.33510   2.42  95.88  22.40   2.42  95.79  25.00
20051101002645 20060205061337 0.87   -1.05670   0.85  97.44  43.10   0.80  97.37  35.00
20051101002645 20060807182923 0.90   -1.65960   0.85  97.44  43.10   0.87  97.39  40.80
20051101002645 20070502015541 0.93   -0.60060   0.85  97.44  43.10   0.84  97.41  37.90
20051101002645 20080518134221 0.87   -0.19360   0.85  97.44  43.10   0.87  97.25  32.60
20051103224538 20090320134246 0.90   -0.03960   1.30  97.16  30.00   1.29  96.97  28.00
20051103224538 20100812234656 0.88   -0.84850   1.30  97.16  30.00   1.25  97.01  28.00
20051108072341 20100424110830 0.97   -2.32220   2.72  97.22  33.00   2.52  96.96  35.90
20051112185411 20090725184158 0.94   -3.87600   1.90  97.11  25.30   1.86  96.96  39.90
20051112185411 20120810044142 0.98   -1.70250   1.90  97.11  25.30   1.89  96.97  27.10
20051112223839 20080518025959 0.90   -2.14080   1.33  97.18  22.70   1.23  97.05  27.30
20051112223839 20100713222103 0.90   -2.57630   1.33  97.18  22.70   1.33  97.16  27.30
20051112223839 20131119202246 0.87   -3.31930   1.33  97.18  22.70   1.29  97.11  41.90
20051118041815 20070518001259 0.90   -5.55000   1.19  97.16  23.40   1.28  97.13  38.10
20051119131800 20051122153634 0.87   -6.06250   1.77  98.90 119.10   1.65  99.38 168.60
20051119131800 20060519174152 0.93    0.76530   1.77  98.90 119.10   1.77  98.79 111.00
20051119131800 20070815153033 0.86   -9.79610   1.77  98.90 119.10   1.62  99.48 162.30
20051119131800 20091114093037 0.93    0.53270   1.77  98.90 119.10   1.76  98.96 100.00
20051119131800 20091227002758 0.89   -3.19120   1.77  98.90 119.10   2.03  98.92 150.00
20051119131800 20100403145002 0.88   -2.12640   1.77  98.90 119.10   1.82  98.93 134.90
20051119131800 20101011090713 0.86   -2.98040   1.77  98.90 119.10   2.00  98.97 150.00
20051119131800 20130218120147 0.90   -1.46840   1.77  98.90 119.10   1.91  99.02 123.20
20051119131800 20140904072846 0.93   -1.55590   1.77  98.90 119.10   1.89  99.02 127.80
20051119131800 20140907181329 0.87   -3.40870   1.77  98.90 119.10   2.01  98.96 150.00
20051119131800 20150419184025 0.88   -1.38350   1.77  98.90 119.10   1.90  98.96 124.00
20051119131800 20160529175618 0.86   -3.22300   1.77  98.90 119.10   2.02  98.92 150.00
20051119131800 20191217021129 0.85   -2.22140   1.77  98.90 119.10   1.96  99.10 100.00
20051121200253 20100408072605 0.86   -3.70450   1.78  96.50  30.00   2.12  96.61  28.00
20051122153634 20051218012658 0.85   -6.20140   1.65  99.38 168.60   1.54  99.69 166.00
20051122153634 20051226061849 0.88   -3.53590   1.65  99.38 168.60   1.65  99.47 168.50
20051122153634 20061123204237 0.89   -4.79400   1.65  99.38 168.60   1.63  99.48 173.80
20051122153634 20070519172818 0.92    2.99790   1.65  99.38 168.60   1.98  99.08 139.50
20051122153634 20070815153033 0.91   -3.73410   1.65  99.38 168.60   1.62  99.48 162.30
20051122153634 20090325082930 0.87    0.44530   1.65  99.38 168.60   1.49  99.14 138.00
20051122153634 20091114093037 0.86    6.59670   1.65  99.38 168.60   1.76  98.96 100.00
20051122153634 20091227002758 0.89    2.87240   1.65  99.38 168.60   2.03  98.92 150.00
20051122153634 20100104145707 0.89    2.42470   1.65  99.38 168.60   2.00  98.96 150.00
20051122153634 20100403145002 0.88    3.93940   1.65  99.38 168.60   1.82  98.93 134.90
20051122153634 20101011090713 0.87    3.07630   1.65  99.38 168.60   2.00  98.97 150.00
20051122153634 20110304080734 0.87   -6.83210   1.65  99.38 168.60   1.63  99.65 166.40
20051122153634 20110418173428 0.85   -4.40990   1.65  99.38 168.60   1.81  99.73 138.00
20051122153634 20120227061611 0.85   -4.51820   1.65  99.38 168.60   1.66  99.43 166.00
20051122153634 20130218120147 0.88    4.60170   1.65  99.38 168.60   1.91  99.02 123.20
20051122153634 20130224225203 0.85    2.34960   1.65  99.38 168.60   2.00  98.96 150.00
20051122153634 20140907181329 0.91    2.65250   1.65  99.38 168.60   2.01  98.96 150.00
20051122153634 20150419184025 0.90    4.67960   1.65  99.38 168.60   1.90  98.96 124.00
20051122153634 20151007220051 0.88   -1.64690   1.65  99.38 168.60   2.07  99.77 150.00
20051122153634 20160529175618 0.91    2.83370   1.65  99.38 168.60   2.02  98.92 150.00
20051122153634 20170823005931 0.85    2.66160   1.65  99.38 168.60   2.00  98.97 150.00
20051125030601 20060704143440 0.87   -4.24390   1.10  97.14  26.10   1.13  97.07  40.80
20051125030601 20070504011604 0.93   -4.93180   1.10  97.14  26.10   1.08  97.13  43.90
20051125030601 20090226000332 0.92   -2.12430   1.10  97.14  26.10   1.12  96.92  31.60
20051125030601 20111118034600 0.94   -2.89650   1.10  97.14  26.10   1.17  97.19  25.00
20051125030601 20150102174203 0.87   -3.13910   1.10  97.14  26.10   1.19  97.15  25.00
20051127022035 20160331035247 0.87   -0.28080   1.11  97.28  33.00   1.18  97.06  25.00
20051127081848 20071031212349 0.98   -4.38870   1.94  96.71  29.50   2.04  96.74  45.50
20051127081848 20090213134537 0.92   -2.41540   1.94  96.71  29.50   2.00  96.69  28.00
20051127081848 20100802185053 0.88   -1.59770   1.94  96.71  29.50   1.90  96.60  28.00
20051127081848 20130926182410 0.97   -2.13740   1.94  96.71  29.50   2.03  96.68  28.00
20051127081848 20151105094433 0.91   -2.52600   1.94  96.71  29.50   1.98  96.65  28.00
20051129091204 20100312175832 0.86    0.42960   1.39  97.13  33.00   1.31  96.96  28.00
20051129091204 20110904220806 0.92   -0.02470   1.39  97.13  33.00   1.33  96.93  28.00
20051129144528 20071127112515 0.94   -0.86710   2.81  96.12  47.50   2.84  96.19  37.40
20051129144528 20191103094955 0.95   -3.17830   2.81  96.12  47.50   2.95  96.26  53.00
20051203154001 20100626011806 0.87   -5.59510   0.30  98.59  27.50   0.33  98.59  60.10
20051203184805 20061009134514 0.95   -2.52970   1.05  97.19  25.70   1.11  97.14  24.90
20051203184805 20080702145510 0.91   -1.42680   1.05  97.19  25.70   1.12  97.07  20.10
20051203184805 20110329065935 0.91   -1.71210   1.05  97.19  25.70   1.11  97.07  25.00
20051204140921 20061102092511 0.88   -3.03650   0.82  97.50  25.40   0.82  97.46  30.40
20051204140921 20110319023346 0.96   -2.48200   0.82  97.50  25.40   0.79  97.40  27.40
20051210114139 20141224173424 0.87    4.57530   1.01  97.17  30.00   1.01  97.17  30.00
20051211010457 20060907113808 0.86    0.65160   1.01  97.17  30.00   1.01  97.17  30.00
20051211010457 20061022023816 0.86   -2.98170   1.01  97.17  30.00   1.01  97.17  30.00
20051211010457 20070713132310 0.89   -6.84800   1.01  97.17  30.00   1.01  97.17  30.00
20051211010457 20080316014044 0.85   -4.84490   1.01  97.17  30.00   1.01  97.17  30.00
