event1 event2 CC dt_sec
20050903035129 20100414090150 0.87 -2.3585
20050903111010 20051006135702 0.87 -0.5959
20050903120551 20051027105033 0.92 1.6622
20050903120551 20060212113116 0.95 -2.9990
20050903120551 20060825133010 0.96 -4.5181
20050903120551 20070118042653 0.90 -1.7006
20050903120551 20070731142644 0.94 -0.6196
20050903120551 20081230172822 0.93 -3.8190
20050903120551 20100629125443 0.95 0.1513
20050903212833 20060423120929 0.87 -2.9168
20050904073518 20061021115304 0.94 -2.3549
20050904073518 20080303200522 0.94 -4.3029
20050904073518 20090628133142 0.92 -1.9170
20050904073518 20100915114205 0.89 -2.5122
20050904073518 20120301111947 0.89 -2.2369
20050904073518 20191015185650 0.93 -1.0681
20050904081823 20080703052640 0.95 -2.2234
20050904081823 20131024201112 0.90 0.5438
20050905152010 20051118171107 0.91 -1.2927
20050905152010 20060131131925 0.95 -3.9934
20050905152010 20060801215636 0.96 -3.7844
20050905152010 20070715052712 0.92 -3.4965
20050905152010 20080902121427 0.94 -4.4714
20050905152010 20101231175754 0.92 -3.1499
20050905152010 20161121205425 0.88 -2.5681
20050907094400 20051227141410 0.96 -0.9763
20050907094400 20100408202811 0.97 -1.4447
20050908144151 20051223112517 0.85 1.4320
20050908144151 20060606230154 0.86 -3.0753
20050908144151 20071126150343 0.94 -4.1751
20050908144151 20140617160441 0.94 -1.3535
20050908223855 20060709050958 0.91 -2.3189
20050909053901 20051118041815 0.94 0.8743
20050909053901 20060226214532 0.94 -1.4103
20050909053901 20070518001259 0.98 -4.6369
20050909053901 20080903223442 0.94 -4.5580
20050909053901 20100713042442 0.92 -3.5684
20050909123649 20051224141223 0.93 0.5290
20050909123649 20060518163140 0.90 -4.1824
20050909123649 20090107223554 0.92 0.0510
20050909123649 20100123163520 0.86 -1.7101
20050909123649 20100910142635 0.91 -3.7625
20050909123649 20110411234910 0.94 0.5959
20050909123649 20171002132545 0.96 0.5460
20050909123649 20180508171413 0.85 -2.8822
20050909234711 20140222172951 0.86 -2.8589
20050910230423 20070831140306 0.85 0.2720
20050911234020 20051204174619 0.86 -0.7790
20050911234020 20060202160148 0.86 -4.2606
20050911234020 20080803173731 0.86 -4.7100
20050913152126 20061126025035 0.95 -1.2905
20050913152126 20091114042349 0.95 1.1264
20050913152126 20150207214015 0.96 1.1712
20050916231426 20060725174515 0.98 -3.2909
20050916231426 20070221165945 0.96 -4.0968
20050916231426 20080312115109 0.97 -4.7289
20050916231426 20091122194552 0.98 -2.1353
20050916231426 20100930082413 0.94 -2.2418
20050916231426 20180124065707 0.97 -2.4223
20050917103322 20070623132009 0.91 2.2959
20050917103322 20080410204318 0.87 -0.9774
20050917103322 20140222114537 0.97 1.2056
20050918101229 20060121151751 0.86 -2.8610
20050918101229 20060516152348 0.86 -3.0481
20050918101229 20061213183208 0.87 -4.3585
20050918101229 20070711151751 0.85 -2.6826
20050918101229 20071210214931 0.86 1.6955
20050919143451 20080202031917 0.88 -1.1873
20050920102338 20051122185706 0.88 1.3740
20050920102338 20060618200959 0.87 -0.0267
20050920102338 20061008142409 0.88 0.1720
20050920102338 20070227001132 0.88 -1.6313
20050920102338 20090310041653 0.89 5.1220
20050920102338 20120818171602 0.88 5.1051
20050920132052 20070613100919 0.88 0.4068
20050920160830 20051115081957 0.94 -0.5895
20050920160830 20051130090614 0.86 -0.7430
20050920160830 20060219211524 0.88 -0.8314
20050920160830 20060802184403 0.97 -0.7190
20050920160830 20070131035045 0.89 -3.2281
20050920160830 20080226172448 0.91 -2.1424
20050920160830 20081128233628 0.85 -7.6195
20050920160830 20110613114143 0.88 -0.1055
20050920183435 20060117152339 0.89 -0.6675
20050920183435 20070421171555 0.89 -0.2546
20050920211544 20080719231926 0.92 5.6589
20050920211544 20110430170804 0.85 1.6245
20050920211544 20111101042429 0.95 5.7679
20050920211544 20120203173924 0.87 1.3059
20050921005054 20060226224641 0.87 0.4663
20050921005054 20070507171605 0.92 -0.1344
20050921005054 20081030064004 0.87 -0.2383
20050921005054 20100309032455 0.86 4.1727
20050921005054 20110421194958 0.91 1.6560
20050921005054 20130527032743 0.89 2.4735
20050921005054 20160308033231 0.86 1.3594
20050921072339 20060419195104 0.97 -1.3418
20050921072339 20061128074416 0.96 -3.2533
20050921072339 20090319023241 0.97 -2.0735
20050921072339 20100703015753 0.96 -0.5570
20050921072339 20130926200931 0.95 -0.8938
20050921134138 20051121200253 0.92 2.5567
20050921134138 20060128085525 0.93 -0.4897
20050921134138 20060425141514 0.90 -0.7766
20050921134138 20071010171543 0.87 0.8247
20050921134138 20080211164404 0.87 -2.6426
20050921134138 20100408072605 0.87 -1.1291
20050921134138 20100412120145 0.92 -0.3614
20050921134138 20100426044325 0.90 -0.0871
20050921134138 20100522185625 0.94 1.1269
20050921134138 20100723085813 0.89 1.1150
20050921134138 20101003143718 0.92 -0.9943
20050921134138 20110220104909 0.92 -0.2949
20050921134138 20110608054847 0.85 -3.2132
20050921134138 20120121094552 0.88 0.3674
20050921134138 20140430061754 0.85 -0.0264
20050922081837 20060106054644 0.89 -2.2640
20050922081837 20060307194002 0.90 -2.3090
20050922081837 20070201102204 0.92 -3.2760
20050922081837 20130427100317 0.89 1.9626
20050922081837 20170204013635 0.91 -1.6534
20050922081837 20190623075408 0.86 2.2104
20050923051850 20051230200029 0.98 2.1921
20050923051850 20060408062106 0.98 0.1292
20050923051850 20070405191450 0.98 -1.8713
20050923051850 20070905032200 0.93 -2.1078
20050923051850 20081011123232 0.97 -3.7912
20050923051850 20090905081935 0.96 -1.0391
20050923051850 20101113220225 0.87 2.0523
20050923051850 20120502083506 0.96 0.3727
20050923051850 20150114220830 0.96 0.3261
20050924044855 20080612093917 0.86 0.4743
20050924102018 20060128200654 0.85 -2.0336
20050924222527 20051115141436 0.92 1.2894
20050924222527 20060119224606 0.92 -2.1696
20050924222527 20060519063417 0.94 -2.0383
20050924222527 20060818080852 0.93 -2.2644
20050924222527 20061215043849 0.93 -1.8694
20050924222527 20080406183509 0.95 -3.4395
20050924222527 20090418043059 0.95 0.9340
20050924222527 20100313163437 0.94 -1.0429
20050924222527 20101222034301 0.89 -0.1703
20050924222527 20120620111222 0.94 -1.3473
20050924222527 20140715010010 0.93 -0.5704
20050924222527 20170713074057 0.92 -0.3581
20050924233335 20061110055926 0.88 -0.6166
20050924233335 20080501195302 0.85 -2.3653
20050924233335 20081011043815 0.91 -0.1064
20050924233335 20110222195057 0.90 -1.6156
20050924233335 20140706162009 0.92 -1.3136
20050925100425 20060610152637 0.91 -0.5939
20050925100425 20080310205249 0.96 -5.7827
20050925100425 20111126134850 0.91 0.1158
20050925100425 20171209031917 0.94 -0.4182
20050925191447 20100407151326 0.89 -0.2497
20050927165219 20060422000722 0.94 -6.4569
20050927165219 20061211041531 0.97 -1.4200
20050927165219 20070829202413 0.92 -2.5371
20050927165219 20080929202136 0.96 -3.1506
20050927165219 20100223132411 0.97 -3.6706
20050927165219 20120122005537 0.95 -1.2323
20050927165219 20130101200500 0.96 -1.6242
20050927165219 20160922184200 0.92 -1.4281
20050927165219 20190701225809 0.95 -2.5543
20050927183832 20070823075241 0.90 -0.0735
20050927183832 20170526072623 0.88 -6.0040
20050927210033 20110402152426 0.94 -3.1268
20050928105038 20060804012334 0.89 2.1990
20050928105038 20061219020836 0.86 -7.7944
20050928105038 20071024212652 0.90 -8.0326
20050928105038 20090406232335 0.93 3.5938
20050928105038 20100324214212 0.90 2.2060
20050928105038 20100613034729 0.89 3.4508
20050928105038 20110328111854 0.93 3.6596
20050928105038 20120206033853 0.91 4.7200
20050928105038 20140815204848 0.93 2.3849
20050928105038 20170421012229 0.92 3.7806
20050928115415 20060228010338 0.92 -1.9108
20050928115415 20100408025956 0.96 -0.2435
20050928115415 20100504200105 0.86 -0.1828
20050928115415 20100813034231 0.97 0.1011
20050928132302 20080701152409 0.88 -0.1511
20050928132302 20100523225510 0.88 -4.6043
20050928132302 20121228205640 0.86 -4.7970
20050928132302 20180508054932 0.90 -3.5661
20050928143646 20051211004211 0.98 2.4467
20050928143646 20060609131101 0.97 1.2548
20050928143646 20061211122953 0.95 -3.1486
20050928143646 20070414141923 0.90 2.6899
20050928143646 20070903081142 0.90 1.3461
20050928143646 20080615122509 0.90 2.4760
20050928143646 20100901111348 0.94 1.3829
20050928143646 20120718050019 0.88 0.8016
20050928143646 20180321071228 0.90 1.6966
20051001001630 20080928224352 0.86 -0.2615
20051001001630 20110530214648 0.95 2.0621
20051002024253 20060707204237 0.95 -5.3247
20051002024253 20070204002722 0.85 -0.3774
20051002024253 20070705214233 0.95 -1.5573
20051002024253 20090805210812 0.92 -0.5879
20051002024253 20120410132251 0.95 -0.0365
20051002024253 20130414235226 0.93 -0.0124
20051002024253 20160229145550 0.93 -0.2308
20051002071241 20070730103737 0.88 0.5284
20051002071241 20071127050336 0.87 0.0687
20051002071241 20100127182510 0.85 0.6902
20051002071241 20150501061730 0.87 0.2397
20051002071335 20060413135328 0.96 -7.2976
20051002071335 20071127050439 0.96 -8.9220
20051002071335 20101216035424 0.92 -7.0519
20051003010256 20060204043256 0.93 -4.1190
20051003010256 20080227100756 0.95 -4.5046
20051003010256 20120813201301 0.94 -1.5365
20051003220918 20070103124725 0.90 -0.5220
20051005002723 20060207192446 0.97 -1.5350
20051005002723 20060910184125 0.99 -2.9774
20051005002723 20070329013602 0.95 1.3491
20051005002723 20071026224515 0.96 -8.1479
20051005002723 20130709010539 0.98 -1.1162
20051005002723 20140601183143 0.95 -0.6812
20051006070700 20080616130414 0.86 -0.4679
20051006135702 20060113234043 0.89 0.6961
20051006144937 20060227181558 0.92 0.2353
20051006144937 20060607103813 0.90 -0.5028
20051006144937 20060929211413 0.87 0.1512
20051006144937 20070206140518 0.88 -0.5089
20051006144937 20071028162546 0.86 -2.0288
20051006144937 20090105184117 0.88 -2.3067
20051006144937 20101225211029 0.92 1.2757
20051006144937 20111228085017 0.87 0.1057
20051006144937 20121012123000 0.91 1.6504
20051006144937 20140625125833 0.88 0.6558
20051006144937 20170428224337 0.91 -0.1080
20051006144937 20190726100653 0.88 0.3946
20051007080809 20060609082916 0.91 -3.2542
20051007080809 20080404082859 0.96 -2.3033
20051007080809 20090322191856 0.93 -0.9968
20051007080809 20091029164456 0.98 -1.0345
20051007080809 20111019193753 0.89 -2.4311
20051007080809 20111019195152 0.87 -1.9949
20051007080809 20130624211618 0.95 -0.8974
20051007080809 20150527161641 0.93 -0.5597
20051007080809 20150527163112 0.90 -2.0285
20051007080809 20170902130100 0.97 -0.8354
20051007080809 20170902144128 0.89 -1.9646
20051007080809 20190707091905 0.87 -0.8608
20051007091534 20060326000134 0.96 -2.1280
20051007091534 20061122025650 0.96 -4.1700
20051007091534 20090214215852 0.98 -1.4702
20051007091534 20111121233213 0.95 -3.3866
20051007091534 20140319073603 0.95 -0.9111
20051007091534 20160723042729 0.92 -1.9437
20051007162510 20141013092306 0.94 0.5166
20051007173359 20100902005722 0.87 -2.7649
20051007233450 20191109141658 0.91 -0.4886
20051008024445 20080419185725 0.97 -0.3816
20051008024445 20150214010729 0.93 0.9405
20051009085532 20051127022035 0.93 -2.0725
20051009085532 20060921004747 0.90 -4.2284
20051009085532 20070514130136 0.96 -0.1610
20051009085532 20081208085316 0.94 -0.3310
20051009085532 20160331035247 0.92 -2.3721
20051009222717 20070724145027 0.87 -1.9879
20051009222717 20070730103737 0.94 -0.2099
20051009222717 20070816033042 0.98 -0.0233
20051009222717 20071127050336 0.93 -0.6722
20051009222717 20100127182510 0.92 -0.0492
20051009222717 20110831033530 0.91 -9.5931
20051009222717 20120406062737 0.97 -0.6862
20051009222717 20121015113237 0.98 -0.3717
20051009222717 20141030000124 0.98 -0.5109
20051009222717 20150501061730 0.92 -0.4985
20051009222717 20190127043638 0.87 -6.1170
20051009222818 20120406062839 0.94 -1.6926
20051009222818 20141030000227 0.92 -2.5075
20051010225321 20060729143748 0.89 -3.4287
20051010225321 20071222130025 0.92 -7.4702
20051010225321 20100501185014 0.92 -3.6114
20051010225321 20100910203431 0.91 -3.0709
20051010225321 20110327195349 0.90 -2.8792
20051011094139 20070228130309 0.94 -7.1407
20051012202034 20180520180518 0.94 0.1294
20051013080820 20080917050452 0.96 -8.0548
20051013080820 20080917054926 0.86 -5.0635
20051013150317 20061022023816 0.97 -0.2736
20051014064545 20060110055526 0.85 -4.4844
20051014064545 20061215065421 0.86 -7.4372
20051014064545 20080803062532 0.90 -6.2474
20051014064545 20110320055531 0.88 -6.8463
20051014064545 20160119192735 0.85 -1.6027
20051014195421 20060411013753 0.93 -2.9514
20051014195421 20061222094148 0.94 -4.6565
20051014195421 20071220092937 0.95 -4.5079
20051014195421 20091006021820 0.95 -0.0262
20051014195421 20120615225928 0.95 -0.3123
20051015074404 20060302223708 0.97 0.0718
20051016190223 20051108072250 0.94 -7.7216
20051016190223 20060529231212 0.88 -8.6295
20051016190223 20060720223856 0.87 -6.3023
20051016190223 20060910234049 0.86 -4.2311
20051016190223 20061119203120 0.85 -7.9888
20051016190223 20061219124711 0.94 -3.1303
20051016190223 20070205225024 0.87 -1.5499
20051016190223 20070307105237 0.91 1.5800
20051016190223 20070429184311 0.87 0.0428
20051016190223 20070430154922 0.88 -4.0063
20051016190223 20070731061426 0.86 -6.7286
20051016190223 20070814071927 0.89 -3.0098
20051016190223 20071028023122 0.95 -0.5489
20051016190223 20080109151011 0.93 -9.9226
20051016190223 20080110195713 0.95 -0.3501
20051016190223 20080225133341 0.94 -9.0654
20051016190223 20080225180553 0.89 -6.0764
20051016190223 20080225210207 0.87 -6.5671
20051016190223 20080519171931 0.85 -8.1502
20051016190223 20080601194717 0.85 -1.6980
20051016190223 20080719231926 0.96 -0.2337
20051016190223 20090420041140 0.87 -2.7040
20051016190223 20100409120629 0.88 -0.1885
20051016190223 20100412203233 0.93 -5.4484
20051016190223 20100424110736 0.95 -7.0523
20051016190223 20100519134034 0.85 -5.3654
20051016190223 20100724021030 0.86 -8.8199
20051016190223 20110430170804 0.90 -4.2537
20051016190223 20110501052047 0.93 -6.3672
20051016190223 20110526153707 0.94 -0.6698
20051016190223 20110614000722 0.87 0.2949
20051016190223 20110614005732 0.86 -0.4972
20051016190223 20110614030024 0.94 -5.5673
20051016190223 20110618115650 0.85 0.1377
20051016190223 20110905175406 0.90 -7.5006
20051016190223 20111101042429 0.91 1.3518
20051016190223 20120203173924 0.87 -4.5908
20051016190223 20120411110501 0.89 -9.4737
20051016190223 20120720185208 0.95 -10.0111
20051016190223 20120821174002 0.86 -8.1400
20051016190223 20120929201800 0.87 -5.2423
20051016190223 20121029022152 0.85 -2.6190
20051016190223 20121221072949 0.87 -2.2779
20051016190223 20121226190708 0.93 -1.5773
20051016190223 20130101092038 0.87 -2.0577
20051016190223 20130109210513 0.90 -8.3068
20051016190223 20130218120044 0.86 -6.7773
20051016190223 20130507223438 0.89 0.3655
20051016190223 20130717225602 0.85 -1.0538
20051016190223 20140501143439 0.86 -0.0223
20051016190223 20140503144604 0.92 -0.7062
20051016190223 20141011235417 0.85 -2.0930
20051016190223 20150321145304 0.94 -3.0630
20051016190223 20150419183921 0.85 -6.1230
20051016190223 20160304202133 0.89 -4.4299
20051016190223 20170106102400 0.90 -0.0963
20051016190223 20170109112819 0.87 -8.6959
20051016190223 20170209214940 0.89 -2.1089
20051016190223 20170213203449 0.88 -9.6280
20051016190223 20170222111226 0.86 -6.0771
20051016190223 20170430082747 0.86 -2.1631
20051016190223 20170430163638 0.87 -2.9819
20051016190223 20170714012413 0.85 -3.4741
20051016190223 20180220233952 0.90 -1.9216
20051016190223 20180301013453 0.92 -2.1722
20051016190223 20180302210320 0.94 -7.9294
20051016190223 20180612230815 0.88 -5.4752
20051016190223 20180910212723 0.91 -5.0881
20051016190223 20190126163508 0.85 -0.0578
20051016190223 20190127043638 0.94 -6.9005
20051016190223 20191007183720 0.93 -5.8291
20051017095951 20051231224636 0.92 -0.4232
20051017095951 20060726152351 0.94 -6.9707
20051017095951 20080731151655 0.95 -6.3047
20051017095951 20110613184802 0.93 -5.3896
20051017095951 20121013003843 0.86 -6.4333
20051017095951 20180107230945 0.94 -5.0530
20051018112209 20060126002143 0.91 -5.1365
20051018112209 20060524093942 0.85 3.5799
20051018112209 20060526223841 0.90 3.2363
20051018112209 20070516120317 0.95 -1.4968
20051018112209 20080417145605 0.91 3.7552
20051018112209 20090919142815 0.96 -1.0472
20051018112209 20110125223052 0.89 -0.0820
20051018112209 20110930032839 0.87 -0.4050
20051018112209 20130223113946 0.96 -0.7287
20051018112209 20180119195555 0.92 -0.4222
20051019184754 20060122045045 0.97 -2.0118
20051019184754 20060617180935 0.91 -2.2476
20051019184754 20070210081021 0.93 -4.5459
20051019184754 20071028175131 0.92 -3.0381
20051019184754 20081026095056 0.93 -2.0487
20051019184754 20100930214719 0.94 -0.7884
20051019184754 20120626170845 0.94 -0.1209
20051019184754 20190302223032 0.95 -0.6267
20051020004745 20060126200440 0.95 -1.5850
20051020004745 20090411000330 0.93 -0.5280
20051020004840 20090411000424 0.85 0.4960
20051021043052 20100407215900 0.94 -0.5296
20051021043052 20100421063942 0.93 1.5921
20051021043052 20101011171531 0.98 -1.0660
20051021043052 20101013210810 0.90 -0.3650
20051021043052 20120128150753 0.95 -1.0514
20051022153311 20070316100716 0.92 -2.5059
20051023181636 20060527035043 0.88 -4.0218
20051025204125 20060105180152 0.86 -1.9703
20051025204125 20060519144338 0.86 -0.8648
20051025204125 20151018144913 0.85 -2.7241
20051027041527 20070628111810 0.90 -3.2699
20051027041626 20141217152431 0.91 -2.6458
20051027105033 20060212113116 0.92 -4.6610
20051027105033 20060825133010 0.94 -6.1797
20051027105033 20070118042653 0.88 -3.3633
20051027105033 20070731142644 0.91 -2.2808
