station,event1,event2,Δτl,Δτc,Δτr,ccl,ccc,ccr,Δτ
H08S2,2005-04-02T07:09:21.88,2015-01-14T22:08:30.64,"[-1.0001442475729498, -0.8493698896951339]","[-0.5459403026129263, -0.5209262599817739]","[-0.08591102217290555, -0.19449594306145376]","[0.5254446889422711, 0.3416023550183824]","[0.9223442278588943, 0.6215466469081553]","[0.6995963614777563, 0.6132178255672375]","[-0.5459403026129263, -0.5209262599817739]"
H08S2,2005-04-02T07:21:57.49,2005-04-10T06:12:55.04,"[-3.1136214927215544, -3.024307808414195]","[-2.6679105368308886, -2.693195724343092]","[-2.2206571700590025, -2.370813800146178]","[0.6049325298102227, 0.6709218593238996]","[0.9114402912023134, 0.7243390076829755]","[0.6823939144324668, 0.4854863581435926]","[-2.6679105368308886, -2.693195724343092]"
H08S2,2005-04-02T07:21:57.49,2005-04-23T03:01:31.37,"[-3.040084350834499, -2.936677390282709]","[-2.6005158553685686, -2.5990586625321326]","[-2.1589923036579317, -2.262880334651695]","[0.5141697637059774, 0.5897379092366634]","[0.8806946092439053, 0.7051756925612702]","[0.7077484738872761, 0.5002785389384626]","[-2.6005158553685686, -2.5990586625321326]"
H08S2,2005-04-02T07:21:57.49,2005-07-08T16:31:04.75,"[-2.7443639269348283, -2.605482666945549]","[-2.2924047573948894, -2.271986874885294]","[-1.8392171018741015, -1.9384394978117225]","[0.48130386734195607, 0.4947908413334963]","[0.8923930535344472, 0.6958113259298855]","[0.7781967295045177, 0.561443981220603]","[-2.2924047573948894, -2.271986874885294]"
H08S2,2005-04-02T07:21:57.49,2005-12-13T16:03:41.64,"[1.7025476937793205, 1.8132534797072188]","[2.151988595503924, 2.1507344505679864]","[2.602848296759403, 2.4840274159358406]","[0.5385063959676918, 0.5608289698298619]","[0.9083972767963013, 0.6907144599020097]","[0.7321251679581078, 0.505591229761125]","[2.151988595503924, 2.1507344505679864]"
H08S2,2005-04-02T08:32:51.11,2005-04-20T20:42:20.47,"[-2.3495835202652486, -2.244327543864355]","[-1.8900872121784917, -1.9158806662719505]","[-1.427477099060439, -1.5929189310675065]","[0.7063688785716712, 0.6316017677604221]","[0.904852965470727, 0.6937501249494332]","[0.646572370095262, 0.4810075458180913]","[-1.8900872121784917, -1.9158806662719505]"
H08S2,2005-04-02T08:32:51.11,2005-06-03T02:08:32.63,"[-2.3351097931929514, -2.2080225212531226]","[-1.8764368624428378, -1.8872407890599463]","[-1.4183389411337717, -1.5719533431604755]","[0.6477954103755202, 0.6208639740423992]","[0.9157139464746039, 0.7115953916016952]","[0.6826003118072326, 0.5097002769674056]","[-1.8764368624428378, -1.8872407890599463]"
H08S2,2005-04-02T09:28:15.48,2005-04-07T04:12:10.53,"[-4.403065020358915, -4.27488231349681]","[-3.9524912033580786, -3.9525523013674273]","[-3.5024538860731083, -3.6285279430503747]","[0.6740729781445864, 0.7303412845646862]","[0.963329482163737, 0.9178247823247485]","[0.6736579180388584, 0.6550654347484767]","[-3.9524912033580786, -3.9525523013674273]"
H08S2,2005-04-02T09:28:15.48,2005-04-15T14:49:45.8,"[-1.5214909233482161, -1.4506945185127003]","[-1.072173373036355, -1.118697353912455]","[-0.6168183943880334, -0.7976006882226021]","[0.6373816155520802, 0.475261353258224]","[0.8778785926067211, 0.5207890855062792]","[0.6703059385989956, 0.25682280424092485]","[-1.072173373036355, -1.118697353912455]"
H08S2,2005-04-02T09:28:15.48,2005-05-03T15:58:15.58,"[-1.0934756106843317, -1.0027083240330616]","[-0.6403950188817273, -0.6650322345745849]","[-0.18306624219091083, -0.3302643914228324]","[0.6341876623547307, 0.4660280776341088]","[0.9056367658381993, 0.5355034501946835]","[0.6760426978177237, 0.3064778022870941]","[-0.6403950188817273, -0.6650322345745849]"
H08S2,2005-04-02T09:28:15.48,2005-06-03T12:37:52.81,"[-2.9187989704341537, -2.7992531267047545]","[-2.468719821930157, -2.476343596467822]","[-2.0131981847338984, -2.153019707921376]","[0.4639787777950685, 0.5625644762675597]","[0.8167608346027373, 0.6399389432905934]","[0.6988753106644656, 0.4010912333086329]","[-2.468719821930157, -2.476343596467822]"
H08S2,2005-04-02T09:28:15.48,2005-07-13T09:29:54.36,"[-2.218081175295006, -2.1161060365983704]","[-1.77371916043193, -1.7862487279321915]","[-1.3219673701568124, -1.4629931303511299]","[0.5312371902194682, 0.45845737550164056]","[0.8969810022323031, 0.5561991306577936]","[0.8043416651236955, 0.3230131213330702]","[-1.77371916043193, -1.7862487279321915]"
H08S2,2005-04-02T09:28:15.48,2005-09-24T22:25:28.77,"[-2.1411115862271375, -1.9881654082253]","[-1.6942742928696881, -1.6627351968688102]","[-1.250047445067479, -1.3381883815549211]","[0.5539622747474514, 0.5152904350200042]","[0.9042193023487441, 0.7851980106999605]","[0.7147977032837011, 0.7206407571688407]","[-1.6942742928696881, -1.6627351968688102]"
H08S2,2005-04-02T09:28:15.48,2006-01-19T22:46:03.5,"[0.2113471037916041, 0.3657760609020785]","[0.6535845767763223, 0.7017881562508829]","[1.0977902747316004, 1.0311288594266907]","[0.44607320726146804, 0.34890375815016317]","[0.8583370189787409, 0.6692757020369878]","[0.8115230239978309, 0.6744170163419746]","[0.6535845767763223, 0.7017881562508829]"
H08S2,2005-04-02T09:28:15.48,2006-05-19T06:34:16.23,"[-1.8811629642560546, -1.7466072562081938]","[-1.4285305320220447, -1.423764385339028]","[-0.9773340531768309, -1.1011727968459077]","[0.6510741444707219, 0.5379412001728201]","[0.9009947325017806, 0.7382725712774741]","[0.6124755369981524, 0.5827747463378038]","[-1.4285305320220447, -1.423764385339028]"
H08S2,2005-04-02T09:28:15.48,2006-08-18T08:08:50.87,"[-1.3484172706818893, -1.1618910025177491]","[-0.8985556787964829, -0.8379824043682131]","[-0.45450431348412645, -0.5111212123306482]","[0.40136360620576333, 0.4195936432897424]","[0.7879347228650442, 0.6788182450414738]","[0.7253909029682362, 0.6698309796596709]","[-0.8985556787964829, -0.8379824043682131]"
H08S2,2005-04-02T09:28:15.48,2008-04-06T18:35:06.67,"[-1.6879694039145265, -1.5799170534479956]","[-1.2382828777303616, -1.248733906927488]","[-0.7853017924275799, -0.9219717496684832]","[0.6379515445923315, 0.47412179548430333]","[0.9304384879889892, 0.6198476053357829]","[0.7115427486166201, 0.4092251973011256]","[-1.2382828777303616, -1.248733906927488]"
H08S2,2005-04-02T09:28:15.48,2012-06-20T11:12:22.85,"[-2.669789488403411, -2.564171154472639]","[-2.220884146174121, -2.2408209743297838]","[-1.764881135022848, -1.9204462398655637]","[0.5933440260147008, 0.6315782643100056]","[0.8928125743158598, 0.7447463415531916]","[0.6870904012942637, 0.5044501288488935]","[-2.220884146174121, -2.2408209743297838]"
H08S2,2005-04-02T09:28:15.48,2014-07-15T01:00:10.75,"[-1.7586431111367427, -1.6145828042569936]","[-1.312859946067445, -1.2932913280599696]","[-0.8661286827863492, -0.9696382324562929]","[0.531658196867509, 0.6069472430319356]","[0.9043200328638855, 0.8088818394248762]","[0.7654928850377056, 0.6186320076771636]","[-1.312859946067445, -1.2932913280599696]"
H08S2,2005-04-02T16:50:46.94,2005-04-08T03:07:11.64,"[-0.9804575295311426, -0.8805126602193727]","[-0.5429349948686223, -0.5661918322123116]","[-0.10175728875512778, -0.2587014500972064]","[0.6639607259962441, 0.6518263203432725]","[0.9468446799308766, 0.7727190596944342]","[0.6216477498805809, 0.5395087469764873]","[-0.5429349948686223, -0.5661918322123116]"
H08S2,2005-04-02T17:40:48.14,2005-12-27T01:54:36.44,"[-1.9971655362314302, -1.8460914272404134]","[-1.5489602159391243, -1.5253552326395214]","[-1.100864469074496, -1.2022643553026457]","[0.5358506680285257, 0.5181913394810376]","[0.8855586535306073, 0.6961365453266236]","[0.5870214209288879, 0.6210255780938011]","[-1.5489602159391243, -1.5253552326395214]"
H08S2,2005-04-02T17:40:48.14,2006-06-16T19:44:14.01,"[-1.4471276105476234, -1.3293474664487595]","[-0.9983541474732938, -0.9987441454982043]","[-0.5541028374032045, -0.6644538806069538]","[0.542614220982683, 0.628327178455733]","[0.852764498067218, 0.6769001299835382]","[0.5206619430676894, 0.5755748270093879]","[-0.9983541474732938, -0.9987441454982043]"
H08S2,2005-04-02T17:40:48.14,2008-04-10T03:14:29.99,"[-1.6628895010324278, -1.567070952282855]","[-1.217387936144792, -1.2419536467525454]","[-0.7665444042979666, -0.9098809080948468]","[0.6505567360576152, 0.6217779812618643]","[0.8806542514893816, 0.7037515923344488]","[0.4286985548900808, 0.518411159467077]","[-1.217387936144792, -1.2419536467525454]"
H08S2,2005-04-02T17:40:48.14,2010-01-16T01:39:19.59,"[-2.0886308944354983, -1.9583108817342352]","[-1.6346834641091585, -1.627900778978435]","[-1.1899434970863498, -1.2984710494243639]","[0.40866902756313933, 0.4529406670607161]","[0.8223696225841218, 0.533389372410288]","[0.5993143388962872, 0.3552588682330018]","[-1.6346834641091585, -1.627900778978435]"
H08S2,2005-04-02T17:40:48.14,2012-08-07T02:26:28.13,"[-1.4859722464649754, -1.3680801906749176]","[-1.033480963405633, -1.039549302774884]","[-0.5809360650487302, -0.704794188599324]","[0.49043595134268975, 0.6010630371557102]","[0.8247233501164548, 0.6503616562297273]","[0.4879338272203762, 0.5298107544866024]","[-1.033480963405633, -1.039549302774884]"
H08S2,2005-04-02T20:30:55.36,2005-04-21T00:13:52.24,"[-0.7453895738511044, -0.6336815847401609]","[-0.30201019814084235, -0.31552735666314724]","[0.14295771212934058, 0.001803514947442541]","[0.5881200495125254, 0.5845472237125243]","[0.9037999782540687, 0.6434758479760673]","[0.5786506754974091, 0.4087185126203315]","[-0.30201019814084235, -0.31552735666314724]"
H08S2,2005-04-02T20:30:55.36,2005-06-07T16:29:35.13,"[-1.3791762626994497, -1.2529059571584147]","[-0.9372163843217478, -0.9416722886212555]","[-0.49366076285999416, -0.6287600358953486]","[0.640860737027211, 0.6041311689717025]","[0.9082977943810326, 0.7791108912893958]","[0.5220479726639272, 0.6090401662214221]","[-0.9372163843217478, -0.9416722886212555]"
H08S2,2005-04-02T21:31:48.54,2005-04-09T08:40:56.93,"[-2.2354461187826904, -2.1202045398416653]","[-1.770696283779861, -1.793776311764701]","[-1.2943122838380876, -1.4702669968504138]","[0.5295537685744947, 0.6248721851473257]","[0.8169540800196531, 0.7579614094157119]","[0.4629280190222302, 0.59646395947458]","[-1.770696283779861, -1.793776311764701]"
H08S2,2005-04-03T00:51:56.13,2005-04-15T01:00:51.56,"[-2.160555039298174, -2.046169459364629]","[-1.6972040336640661, -1.7129682568729065]","[-1.2285685616509243, -1.3867444053019464]","[0.7758667818416188, 0.5996451789276765]","[0.9453436614072189, 0.8069520073732999]","[0.7411284368768305, 0.6552371231695877]","[-1.6972040336640661, -1.7129682568729065]"
H08S2,2005-04-03T00:51:56.13,2005-04-30T12:18:04.32,"[-0.7863808203872605, -0.6566639852022677]","[-0.3232706129102652, -0.32331245865374686]","[0.13840452512662932, 0.003464690989250458]","[0.726113979830922, 0.6691100243043681]","[0.9592061452228944, 0.8584546591997142]","[0.7960587835463874, 0.6848167697607778]","[-0.3232706129102652, -0.32331245865374686]"
H08S2,2005-04-03T00:51:56.13,2005-06-30T07:26:13.64,"[0.5481149666813818, 0.6735093819234661]","[1.009992002539889, 1.0062649177098222]","[1.4714825008593482, 1.3370040058545503]","[0.6990353464875106, 0.690424534923592]","[0.9441158798842706, 0.8193325496988456]","[0.7964205875292772, 0.5988336258868819]","[1.009992002539889, 1.0062649177098222]"
