station,event1,event2,Δτl,Δτc,Δτr,ccl,ccc,ccr,Δτ
II.DGAR.00.BHZ,2005-07-01T16:57:44.65,2016-12-15T20:30:34.01,"[-2.0241251658513697, -1.9118891942820642]","[-1.566518791925048, -1.57257210624072]","[-1.1066614601400904, -1.235316883218363]","[0.5200458810272628, 0.5270119921547685]","[0.6154018345355351, 0.6381378943555714]","[0.5582014658008035, 0.5139753324386156]","[-1.566518791925048, -1.57257210624072]"
II.DGAR.00.BHZ,2005-07-02T11:04:30.28,2005-09-05T15:20:11.3,"[-0.2559146460058758, -0.13418602398744045]","[0.20359533511059835, 0.19686662115637138]","[0.6748151334408671, 0.5386141450360479]","[0.4748989116608884, 0.44779947847806445]","[0.6086684750331789, 0.5552657604328581]","[0.38685667646075717, 0.4311583584447274]","[0.20359533511059835, 0.19686662115637138]"
II.DGAR.00.BHZ,2005-07-02T11:04:30.28,2005-11-18T17:11:09.55,"[-2.736143866688372, -2.626342035303131]","[-2.2806021430853733, -2.2914880376419915]","[-1.8222373967446683, -1.9623745571467064]","[0.4327252566568728, 0.44969019828079737]","[0.6060336087842482, 0.5797498582757132]","[0.4846399242431356, 0.4272825293375375]","[-2.2806021430853733, -2.2914880376419915]"
II.DGAR.00.BHZ,2005-07-02T11:04:30.28,2006-01-31T13:19:23.5,"[-1.1981081420719928, -1.0490313418924802]","[-0.7351369277337738, -0.717797008448677]","[-0.27246942843200955, -0.3877714851885645]","[0.552885852119966, 0.5598358493757404]","[0.8470960279865262, 0.8497678003042151]","[0.6785338719670535, 0.7777518575015037]","[-0.7351369277337738, -0.717797008448677]"
II.DGAR.00.BHZ,2005-07-02T11:04:30.28,2006-08-01T21:56:36.16,"[-2.6886760760839494, -2.5636732234861648]","[-2.226308584230664, -2.23682777338085]","[-1.7515540446853588, -1.9158438962521334]","[0.5156834470260183, 0.5181335281656018]","[0.6756563916872734, 0.7178472080080825]","[0.539497870781044, 0.585409834369445]","[-2.226308584230664, -2.23682777338085]"
II.DGAR.00.BHZ,2005-07-02T11:04:30.28,2007-07-15T05:27:12.18,"[-2.6781150192953667, -2.524147385997306]","[-2.2131569673524663, -2.198292455078196]","[-1.7468490769638905, -1.8720717984147193]","[0.5273339630485736, 0.4925080278106779]","[0.6774702638487122, 0.6842660705557722]","[0.6124217997563003, 0.520632132065316]","[-2.2131569673524663, -2.198292455078196]"
II.DGAR.00.BHZ,2005-07-02T11:04:30.28,2008-09-02T12:14:26.22,"[-2.6483860956950287, -2.5125954974060254]","[-2.178962830547261, -2.189109966887566]","[-1.713182140418037, -1.8669592257413485]","[0.6508771660070913, 0.625601564237607]","[0.7589127531023684, 0.8001947913037415]","[0.5627375115478227, 0.6126254796998024]","[-2.178962830547261, -2.189109966887566]"
II.DGAR.00.BHZ,2005-07-02T11:04:30.28,2010-12-31T17:57:54.75,"[-2.9400879054212483, -2.8208572743465057]","[-2.4721525437954446, -2.4885898510910884]","[-2.001420505539728, -2.160803662356211]","[0.7013504656520642, 0.6351570450513515]","[0.8588296793329183, 0.7349661419356499]","[0.7007983635223568, 0.5131204035570708]","[-2.4721525437954446, -2.4885898510910884]"
II.DGAR.00.BHZ,2005-07-03T03:32:06.84,2006-05-07T11:41:31.73,"[-2.4640733867871276, -2.3488284534656407]","[-1.9934306083778783, -2.0122401446569627]","[-1.5286229476980058, -1.6773590189464034]","[0.48705778255916726, 0.7305347307311894]","[0.6594055320768624, 0.8124962484084677]","[0.1875477035331414, 0.6478582917648592]","[-1.9934306083778783, -2.0122401446569627]"
II.DGAR.00.BHZ,2005-07-03T03:32:06.84,2011-11-29T05:15:04.28,"[-1.83551790109802, -1.6841803298049605]","[-1.3693908639888552, -1.3495161834364253]","[-0.9068531698717421, -1.0168857384151861]","[0.4215800202093536, 0.6214979498461147]","[0.7402724211035149, 0.8177376648319404]","[0.47256611770581164, 0.7214511254968548]","[-1.3693908639888552, -1.3495161834364253]"
II.DGAR.00.BHZ,2005-07-03T18:13:21.12,2009-03-20T13:42:46.76,"[-0.05212983482526106, 0.0314863282229053]","[0.41069222993712035, 0.35049887259470847]","[0.8776360540134674, 0.6708459162565454]","[0.5489009241126821, 0.5468551894655557]","[0.6224863862731134, 0.540363103465676]","[0.3085094878963773, 0.3444431137932656]","[0.41069222993712035, 0.35049887259470847]"
II.DGAR.00.BHZ,2005-07-03T18:13:21.12,2014-04-24T18:58:19.9,"[-0.26293352241712475, -0.155320229941043]","[0.1959106139880562, 0.1705817065963784]","[0.6625267524525564, 0.5043522607756628]","[0.4427759359457246, 0.493027664343556]","[0.603243343217849, 0.5219441820574738]","[0.40539223625273324, 0.4036292598973259]","[0.1959106139880562, 0.1705817065963784]"
II.DGAR.00.BHZ,2005-07-04T11:07:03.53,2006-11-28T07:44:15.04,"[-2.261084908143431, -2.1554239554942036]","[-1.8227115084808698, -1.8107384262221988]","[-1.3853017933430816, -1.4661261314370102]","[0.409242085159481, 0.4580365111453032]","[0.6200643483607997, 0.6807033692063494]","[0.4250822242827912, 0.5867673116321696]","[-1.8227115084808698, -1.8107384262221988]"
II.DGAR.00.BHZ,2005-07-04T15:16:27.9,2005-09-28T14:36:47.64,"[-2.6343363516987774, -2.5050094740449924]","[-2.1619478589425953, -2.171465116810386]","[-1.6908116158130204, -1.8359317227604768]","[0.7385110210758319, 0.5615645742890601]","[0.811387080426008, 0.8481137091734737]","[0.6393462315324654, 0.640567572917454]","[-2.1619478589425953, -2.171465116810386]"
II.DGAR.00.BHZ,2005-07-04T15:16:27.9,2005-12-11T00:42:12.01,"[0.3741387884308552, 0.49858951455924183]","[0.8425084351346317, 0.8393483616900538]","[1.3052483153064023, 1.1760455486678483]","[0.655896875510519, 0.5629342916600384]","[0.8030078334106654, 0.6896023000474235]","[0.7138326773212011, 0.3773446277101323]","[0.8425084351346317, 0.8393483616900538]"
II.DGAR.00.BHZ,2005-07-04T15:16:27.9,2006-03-16T02:49:56.62,"[-1.2168064731641484, -1.1079802061004953]","[-0.747039745425603, -0.7417252912523539]","[-0.27743737023528453, -0.39261742608627737]","[0.7011493472649918, 0.36755095812260385]","[0.8029510417305772, 0.6246952447269263]","[0.6574109259109912, 0.4686183949467032]","[-0.747039745425603, -0.7417252912523539]"
II.DGAR.00.BHZ,2005-07-04T15:16:27.9,2006-12-11T12:29:48.95,"[-0.01181264798420284, 0.09594070999601052]","[0.446163315164579, 0.4303760561432437]","[0.9137488719484127, 0.7574427751806435]","[0.6285604793106045, 0.42152788971711386]","[0.6636389573553729, 0.6830948079611876]","[0.4763151956328909, 0.5782031531586819]","[0.446163315164579, 0.4303760561432437]"
II.DGAR.00.BHZ,2005-07-06T02:13:56.76,2007-10-01T18:35:16.33,"[-0.8416264562908841, -0.751041894742618]","[-0.3688123731784816, -0.4277099875964599]","[0.1127648022469612, -0.11722937281136155]","[0.5385449948861976, 0.6168377116157616]","[0.7590634640186695, 0.5538958098011403]","[0.5461276866669021, 0.32240556953189925]","[-0.3688123731784816, -0.4277099875964599]"
II.DGAR.00.BHZ,2005-07-06T02:13:56.76,2010-09-15T19:24:29.83,"[-1.0427512595202493, -0.9177990563500469]","[-0.570209581496647, -0.5929487795490909]","[-0.08427442468446852, -0.2713611090639196]","[0.6445746921930077, 0.7697719073836221]","[0.861567291644698, 0.8590481354304367]","[0.575780617076513, 0.7516285105343908]","[-0.570209581496647, -0.5929487795490909]"
II.DGAR.00.BHZ,2005-07-06T02:13:56.76,2015-04-10T03:28:06.28,"[-1.2262220628785294, -1.070858920350508]","[-0.7432198757467183, -0.7502946423643029]","[-0.26520294881901785, -0.42456138947388466]","[0.5812616801113646, 0.5249465017394335]","[0.7419220660356824, 0.5614533231336795]","[0.5692247723440225, 0.40957669468495617]","[-0.7432198757467183, -0.7502946423643029]"
II.DGAR.00.BHZ,2005-07-06T22:41:58.95,2005-12-03T18:48:07.31,"[-1.3312803374220277, -1.1819335745110626]","[-0.8418892030724232, -0.8582837082746425]","[-0.3495695724211536, -0.532747212065971]","[0.8254076812680463, 0.559072122975356]","[0.9305299637248737, 0.7032254395767409]","[0.7636227525630283, 0.5412072861724097]","[-0.8418892030724232, -0.8582837082746425]"
II.DGAR.00.BHZ,2005-07-08T16:31:04.75,2005-12-13T16:03:41.64,"[4.002927002240984, 4.089397916082978]","[4.4603526148036226, 4.443040730574846]","[4.923466267542134, 4.7966372190233555]","[0.5950114558625759, 0.708558173725992]","[0.7329381803815841, 0.824188909610396]","[0.41338731478840324, 0.6685819939304712]","[4.4603526148036226, 4.443040730574846]"
II.DGAR.00.BHZ,2005-07-08T16:31:04.75,2006-02-26T11:35:31.89,"[-0.7057750153488764, -0.5976909962437823]","[-0.24903029586224923, -0.24841705741326753]","[0.2147301174818179, 0.09654039766262149]","[0.49722476490379963, 0.5316153377356847]","[0.6628726386614848, 0.72406224874932]","[0.5004161192853377, 0.602471355534837]","[-0.24903029586224923, -0.24841705741326753]"
II.DGAR.00.BHZ,2005-07-08T16:31:04.75,2009-12-07T16:05:36.26,"[-1.4087347890854274, -1.304645107394518]","[-0.9393862128334406, -0.9475157270378707]","[-0.46887504503189453, -0.5969642326015081]","[0.5180302877898231, 0.4310901734409902]","[0.6633227015858117, 0.5614167972280859]","[0.43342921953782454, 0.48589472850592624]","[-0.9393862128334406, -0.9475157270378707]"
II.DGAR.00.BHZ,2005-07-08T16:31:04.75,2010-12-28T08:08:41.8,"[3.5915230979587656, 3.671257559227785]","[4.043793397366389, 4.021334583031922]","[4.489693625750355, 4.370991306647256]","[0.5568946132128326, 0.5859124050620097]","[0.6156108103059295, 0.7381503210797797]","[0.2714595868183435, 0.5886470298624055]","[4.043793397366389, 4.021334583031922]"
II.DGAR.00.BHZ,2005-07-10T07:38:48.95,2005-09-23T05:18:51.18,"[-2.271736845016645, -2.1413342039325984]","[-1.786710602169291, -1.8045928211685163]","[-1.3024236377305578, -1.4690481669613176]","[0.7620573944280272, 0.7500041411385809]","[0.9402526150967444, 0.8463188436116572]","[0.6279801036243806, 0.6595530181255503]","[-1.786710602169291, -1.8045928211685163]"
II.DGAR.00.BHZ,2005-07-10T07:38:48.95,2005-12-30T20:00:30.66,"[-0.30283773397560837, -0.12936706866874575]","[0.1839454486366985, 0.20151492318642839]","[0.6742791574682436, 0.5407087172132572]","[0.5638568162463663, 0.4759380237383741]","[0.9334447347485374, 0.6848483235835822]","[0.7916846067709116, 0.5895816385160462]","[0.1839454486366985, 0.20151492318642839]"
II.DGAR.00.BHZ,2005-07-10T07:38:48.95,2006-04-08T06:21:05.62,"[-0.8161979102807598, -0.7060484977094499]","[-0.3345672869783502, -0.3699569523955679]","[0.1489444066096523, -0.03328462712145152]","[0.8067902246355638, 0.44676145391950783]","[0.8747598723496935, 0.5834866934343499]","[0.5802973791434994, 0.42424192026495694]","[-0.3345672869783502, -0.3699569523955679]"
II.DGAR.00.BHZ,2005-07-10T07:38:48.95,2008-10-11T12:32:29.98,"[-2.7961263828316443, -2.6680385751743794]","[-2.309858038921035, -2.33022059641024]","[-1.8172243993914037, -1.9940445133618374]","[0.6956037324975345, 0.7210139913412404]","[0.925213986210009, 0.8731503125865316]","[0.6299832881221845, 0.6990990290790293]","[-2.309858038921035, -2.33022059641024]"
II.DGAR.00.BHZ,2005-07-10T07:38:48.95,2009-09-05T08:19:35.3,"[-2.6552945006396884, -2.5423290838254546]","[-2.170836490308195, -2.20058690383645]","[-1.6846790017108881, -1.857355337743388]","[0.7817499282940484, 0.6114756097848167]","[0.9151317586123284, 0.6430976624645817]","[0.622146388622513, 0.441453335668762]","[-2.170836490308195, -2.20058690383645]"
II.DGAR.00.BHZ,2005-07-10T07:38:48.95,2010-11-13T22:02:25.95,"[-0.13824977335805727, -0.05805013448504901]","[0.3415715845324678, 0.27871470317508606]","[0.8335850245541099, 0.6094372619511085]","[0.5417896218996413, 0.605730312147774]","[0.6837442255110127, 0.5848539516383238]","[0.45767571785929695, 0.423974794640683]","[0.3415715845324678, 0.27871470317508606]"
II.DGAR.00.BHZ,2005-07-10T07:38:48.95,2012-05-02T08:35:06.98,"[-2.1428135102335837, -2.0497002389874037]","[-1.656453716307234, -1.7144368590395769]","[-1.1642774470968629, -1.3821554960722682]","[0.8460460844153808, 0.6328561692828124]","[0.8677151665272285, 0.6907593186994648]","[0.4754973518597272, 0.467634397044182]","[-1.656453716307234, -1.7144368590395769]"
II.DGAR.00.BHZ,2005-07-10T07:38:48.95,2015-01-14T22:08:30.64,"[-1.345808193748535, -1.1809862997327714]","[-0.8597409171054404, -0.8464861017716956]","[-0.37333835372869295, -0.5110391683912103]","[0.6530381157311758, 0.6470482121971618]","[0.9386882279678501, 0.8476651180087618]","[0.7041040374409336, 0.7464806068258265]","[-0.8597409171054404, -0.8464861017716956]"
II.DGAR.00.BHZ,2005-07-11T04:51:04.45,2006-04-23T20:12:38.73,"[-1.3173983488268988, -1.2286092360123593]","[-0.8508329237160065, -0.8920556439486258]","[-0.39006106634133203, -0.567536177654823]","[0.6010735409034995, 0.5235134048507672]","[0.6888603255947691, 0.6323523453690902]","[0.30684559562497155, 0.40708902581605394]","[-0.8508329237160065, -0.8920556439486258]"
II.DGAR.00.BHZ,2005-07-11T16:20:49.71,2005-09-22T08:18:38.45,"[-0.3142715041914983, -0.21812610680113212]","[0.13902516479145308, 0.12220301518387212]","[0.5816727098041679, 0.4651534528045829]","[0.46926530326391214, 0.6318622199634132]","[0.6748309046528487, 0.6775114439596517]","[0.3069702456900579, 0.46656157813981886]","[0.13902516479145308, 0.12220301518387212]"
II.DGAR.00.BHZ,2005-07-11T16:20:49.71,2006-01-06T05:46:43.44,"[0.0955927807405385, 0.1374473403748424]","[0.5398524851603852, 0.47788888945827457]","[0.9670240456212127, 0.8218800627968197]","[0.6108556318562133, 0.7364637240996947]","[0.6059932863906389, 0.619120219591835]","[0.2318161205939402, 0.26987552479863464]","[0.0955927807405385, 0.1374473403748424]"
II.DGAR.00.BHZ,2005-07-11T16:20:49.71,2009-12-16T21:49:20.69,"[-0.3551075138696683, -0.1823873030236764]","[0.11248067198924748, 0.1519330603455991]","[0.5719156378673831, 0.4903184264394102]","[0.28756987266761175, 0.55271257326947]","[0.6570538945171347, 0.745562722967602]","[0.5799857681179659, 0.6927965140683374]","[0.11248067198924748, 0.1519330603455991]"
II.DGAR.00.BHZ,2005-07-11T16:20:49.71,2013-04-27T10:03:17.46,"[2.460832615399746, 2.5893680672542025]","[2.9210646412091745, 2.922854498470501]","[3.374746183878572, 3.2584932773236996]","[0.4846458703222648, 0.6378296318567429]","[0.7106526862984583, 0.7840925353088459]","[0.46304189027856807, 0.5749675257981879]","[2.9210646412091745, 2.922854498470501]"
II.DGAR.00.BHZ,2005-07-11T16:20:49.71,2017-02-04T01:36:34.52,"[0.14159739628150936, 0.31253352600739426]","[0.6150285224530514, 0.652506854126365]","[1.0789099152274706, 0.9924614139874366]","[0.32452478672111307, 0.49233233728028264]","[0.6716219600398021, 0.715140559910372]","[0.5724652208967285, 0.6342474992452367]","[0.6150285224530514, 0.652506854126365]"
II.DGAR.00.BHZ,2005-07-12T03:54:59.69,2005-12-31T22:46:40.87,"[0.735800641397647, 0.8381388238110996]","[1.1835808318251908, 1.197537125400391]","[1.6240160258391487, 1.5642011735877888]","[0.5535152789043979, 0.44117481264883185]","[0.725953147905304, 0.6023216076334319]","[0.5730621468029924, 0.4678945392069796]","[1.1835808318251908, 1.197537125400391]"
II.DGAR.00.BHZ,2005-07-12T03:54:59.69,2018-01-07T23:09:45.96,"[-0.36380747627874144, -0.2907793179495254]","[0.07942755541319801, 0.08720836629560669]","[0.5197153836379709, 0.46327270563451983]","[0.4725121147547512, 0.393068093877196]","[0.6567675055482269, 0.5101497186998346]","[0.5087047799732377, 0.43577760171120244]","[0.07942755541319801, 0.08720836629560669]"
II.DGAR.00.BHZ,2005-07-13T09:29:54.36,2005-09-24T22:25:28.77,"[-0.42661927117935877, -0.2848283681823259]","[0.06539914864171938, 0.04262865796923335]","[0.5630714421110432, 0.37036377723706704]","[0.7339922160834663, 0.37629895986441025]","[0.8375036832617981, 0.5048188635583505]","[0.5896764548666228, 0.4272106670841125]","[0.06539914864171938, 0.04262865796923335]"
II.DGAR.00.BHZ,2005-07-13T09:29:54.36,2006-01-19T22:46:03.5,"[1.8924724991317148, 2.105141368771083]","[2.37728879228665, 2.421480632634238]","[2.859321255280335, 2.744644202992348]","[0.6779277768034929, 0.3319512517536811]","[0.8812820319497285, 0.5564269053170091]","[0.745441037611462, 0.5074636865254104]","[2.37728879228665, 2.421480632634238]"
II.DGAR.00.BHZ,2005-07-13T09:29:54.36,2006-05-19T06:34:16.23,"[-0.6370726224906824, -0.3659253896174838]","[-0.13681349148774874, -0.047049146958219865]","[0.3523054650763881, 0.28454581926542144]","[0.5035002258190765, 0.25003047042081955]","[0.8466175671785492, 0.5241839912684577]","[0.8561001140922245, 0.6152716761151508]","[0.3523054650763881, 0.28454581926542144]"
II.DGAR.00.BHZ,2005-07-13T09:29:54.36,2006-12-15T04:38:48.87,"[-0.16329744735439894, 0.02812461007015666]","[0.32912718582712847, 0.3545771290303096]","[0.8148783431207435, 0.6845578549568676]","[0.6169721686180956, 0.39325530417433563]","[0.8922549685263704, 0.576135586115823]","[0.7545258168779702, 0.5006808001777853]","[0.32912718582712847, 0.3545771290303096]"
II.DGAR.00.BHZ,2005-07-13T09:29:54.36,2008-04-06T18:35:06.67,"[0.05163720601055062, 0.15209314847376953]","[0.5353546404652814, 0.48455303320791904]","[1.0249422401573927, 0.8045141655901332]","[0.8124913613521242, 0.6597124221955997]","[0.9239731650812776, 0.7222541660642758]","[0.5917461106077136, 0.40558638522065316]","[0.5353546404652814, 0.48455303320791904]"
II.DGAR.00.BHZ,2005-07-13T09:29:54.36,2010-03-13T16:34:37.73,"[-0.725247888495767, -0.6431148410494485]","[-0.24126717142982848, -0.31175733200416184]","[0.2539028186036428, 0.0073516862715576805]","[0.763537107154446, 0.43548844102322226]","[0.8330624217928702, 0.5165342287983045]","[0.5316499978081898, 0.37141742948971984]","[-0.24126717142982848, -0.31175733200416184]"
II.DGAR.00.BHZ,2005-07-13T09:29:54.36,2010-12-22T03:43:01.91,"[0.37388344086739767, 0.49476465771217454]","[0.8589012446854699, 0.8261995710940021]","[1.3501662224125182, 1.1569792693463719]","[0.7238457270708298, 0.5509597973078205]","[0.8593232792466392, 0.642425456575165]","[0.6218534340359166, 0.47992526580127026]","[0.8589012446854699, 0.8261995710940021]"
II.DGAR.00.BHZ,2005-07-13T09:29:54.36,2012-06-20T11:12:22.85,"[-0.9441728545346247, -0.8483434796641943]","[-0.4603531918395223, -0.5184466337881292]","[0.03251091499148151, -0.19768127694285775]","[0.7891463075536725, 0.6821942881158967]","[0.8492619484213547, 0.7623908796841903]","[0.5434173098255771, 0.49561903869809704]","[-0.4603531918395223, -0.5184466337881292]"
II.DGAR.00.BHZ,2005-07-13T09:29:54.36,2014-07-15T01:00:10.75,"[-0.04566827618189917, 0.08347533904557869]","[0.4372846641180199, 0.4125927631020383]","[0.9215552533257878, 0.733261441817161]","[0.6838521020379903, 0.6189594240621656]","[0.8560414359454162, 0.7424045262397359]","[0.5740432297079623, 0.5271238965781577]","[0.4372846641180199, 0.4125927631020383]"
II.DGAR.00.BHZ,2005-07-13T09:29:54.36,2017-07-13T07:40:59.02,"[-0.9436114932907922, -0.7607567727174342]","[-0.45198754060343305, -0.4347464340912448]","[0.03159545264879804, -0.10880541425531187]","[0.6289688330692021, 0.6489428043549319]","[0.9226191299785611, 0.8752456995455795]","[0.7748785670655829, 0.6661945140625628]","[-0.45198754060343305, -0.4347464340912448]"
